geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2932,-23.48915483819032,-46.712250440186985,sao paulo,SP
21330,-22.88491794033121,-43.36540193158864,rio de janeiro,RJ
21235,-22.837802092417377,-43.32506092437528,rio de janeiro,RJ
15600,-20.29916051184593,-50.26058772576968,fernandopolis,SP
11430,-23.996538953372944,-46.28517809186911,guaruja,SP
17900,-21.486808228252208,-51.5243017862043,dracena,SP
2969,-23.485524013878457,-46.71260035053957,sao paulo,SP
65059,-2.5594019484368222,-44.22872896265156,sao luis,MA
14780,-20.55678379692209,-48.58337482369002,barretos,SP
18682,-22.61312271690809,-48.790401168106094,lencois paulista,SP
7242,-23.43789585706044,-46.42092600360667,guarulhos,SP
2129,-23.503353830976955,-46.589538022072766,sao paulo,SP
80530,-25.406989669167267,-49.27139247792723,curitiba,PR
15910,-21.26995683160577,-48.4745551983464,monte alto,SP
20250,-22.923634442408684,-43.208812712880125,rio de janeiro,RJ
13575,-22.03375290231256,-47.90852176513133,sao carlos,SP
20551,-22.916930982514856,-43.24652140313923,rio de janeiro,RJ
66823,-1.072163527670165,-48.35097338246361,belem,PA
8665,-23.55363036567281,-46.31528260215757,suzano,SP
88020,-27.595885805643668,-48.54525648415246,florianopolis,SC
35540,-20.688669365602745,-44.83214118612838,oliveira,MG
9290,-23.651664024698498,-46.49978677477063,santo andre,SP
6654,-23.53231277806906,-46.92152745793634,itapevi,SP
4618,-23.623958430751912,-46.67304773397194,sao paulo,SP
4423,-23.685093115730893,-46.6353047463212,são paulo,SP
13607,-22.37976141465176,-47.35793043533955,araras,SP
13015,-22.898898910486608,-47.05678556968703,campinas,SP
30830,-19.894201134341223,-44.00768500833854,belo horizonte,MG
37650,-22.801592999999947,-46.077811999999966,camanducaia,MG
13848,-22.352742200976515,-46.930198477283874,mogi guacu,SP
69312,2.8170125363590497,-60.71448902697557,boa vista,RR
13484,-22.55369796058631,-47.416133949073775,limeira,SP
20760,-22.885768400141632,-43.28869921614064,rio de janeiro,RJ
59078,-5.842473506520864,-35.20732654010618,natal,RN
80210,-25.43955870714867,-49.238261231519104,curitiba,PR
36033,-21.78628721732352,-43.36317278657161,juiz de fora,MG
13334,-23.08460297412326,-47.1983633599431,indaiatuba,SP
6070,-23.54667552329371,-46.77730595102485,osasco,SP
6764,-23.612294462020333,-46.76578686529368,taboao da serra,SP
26035,-22.72277518499993,-43.475889999999936,nova iguacu,RJ
35606,-19.3175140902064,-45.23826833246981,martinho campos,MG
58058,-7.169906514570955,-34.82837949708582,joao pessoa,PB
2249,-23.488544231201985,-46.59827540328346,sao paulo,SP
31330,-19.877384503750907,-43.99069402553522,belo horizonte,MG
21010,-22.81334339217496,-43.28703425751661,rio de janeiro,RJ
39818,-17.074062405789395,-41.48368365752911,padre paraiso,MG
14057,-21.134628932281124,-47.840457064804674,ribeirao preto,SP
75815,-19.067374955283743,-51.552775968413314,itaja,GO
88535,-27.577096865770976,-50.36344176674082,correia pinto,SC
4412,-23.67645776044905,-46.645286898733296,sao paulo,SP
27945,-22.37126514988129,-41.796554185166094,macae,RJ
12230,-23.22237014348782,-45.88872306841135,sao jose dos campos,SP
81480,-25.557865365803003,-49.33758497307979,curitiba,PR
3912,-23.58379247821569,-46.52359211518262,sao paulo,SP
41905,-13.00845499614425,-38.47417683379235,salvador,BA
42703,-12.897477916472155,-38.31915274030087,lauro de freitas,BA
21361,-22.85226689425243,-43.32575273036528,rio de janeiro,RJ
20520,-22.92928939716662,-43.237146849991305,rio de janeiro,RJ
85803,-24.98611057464177,-53.46036795246375,cascavel,PR
22750,-22.94906154925277,-43.33436884194122,rio de janeiro,RJ
17024,-22.293170307259405,-49.06882456855558,bauru,SP
11525,-23.89413735487884,-46.43043998465025,cubatao,SP
98400,-27.35878281929828,-53.39938575326731,frederico westphalen,RS
13504,-22.395904490709167,-47.5667724605863,rio claro,SP
81860,-25.535295587281485,-49.24042345628715,curitiba,PR
38650,-16.565713253475774,-45.98823044990285,bonfinopolis de minas,MG
4827,-23.722585102968736,-46.70279968270611,sao paulo,SP
85055,-25.383346546557643,-51.467119457236336,guarapuava,PR
94045,-29.94357697446478,-51.021830907986654,gravatai,RS
18108,-23.499456086877444,-47.37459733028447,sorocaba,SP
54120,-8.104317871329549,-35.01686022189035,jaboatao dos guararapes,PE
17800,-21.68477787722728,-51.06550152979808,adamantina,SP
11470,-23.95689707576896,-46.27604747668647,guarujá,SP
8421,-23.56174981805714,-46.42469693741985,sao paulo,SP
20780,-22.90030831724273,-43.275809389116525,rio de janeiro,RJ
8381,-23.60597382893559,-46.43167675779182,são paulo,SP
12970,-23.05600918857591,-46.34220635557772,piracaia,SP
85560,-25.85607381499836,-52.532894900325246,chopinzinho,PR
35225,-19.35753857871291,-41.37904686600379,santa rita do itueto,MG
72220,-15.838710192217974,-48.09825492552535,brasilia,DF
4602,-23.62482980682672,-46.683799354982966,sao paulo,SP
78300,-14.615731315691264,-57.494624350704136,tangara da serra,MT
13087,-22.869655627531884,-47.05605365667378,campinas,SP
78200,-16.08185212307676,-57.68388899451725,caceres,MT
81580,-25.49800911128749,-49.21723179848818,curitiba,PR
68440,-1.7319622346983463,-48.88214971633053,abaetetuba,PA
89600,-27.16621091035259,-51.514094787119866,joacaba,SC
22621,-23.01197067860233,-43.31404529724743,rio de janeiro,RJ
51030,-8.136443514570956,-34.902496749379615,recife,PE
79380,-20.26779007607431,-56.373130996179135,miranda,MS
18530,-23.09344206182671,-47.717675004302,tiete,SP
22710,-22.92831832889949,-43.37144795697964,rio de janeiro,RJ
37133,-21.431347359848782,-45.96344993675001,alfenas,MG
85022,-25.414733232846764,-51.46939822248808,guarapuava,PR
11320,-23.97158132919732,-46.36930517215959,sao vicente,SP
40253,-12.981665954463953,-38.48698932908981,salvador,BA
88160,-27.509618208328124,-48.640759083551735,biguacu,SC
24030,-22.88850578766813,-43.123867077298165,niteroi,RJ
16300,-21.416704163032417,-50.069065996522376,penápolis,SP
75802,-17.902413186492566,-51.727515266347375,jatai,GO
4930,-23.679319442408683,-46.75256891035258,sao paulo,SP
30421,-19.93373448903573,-43.981252858445416,belo horizonte,MG
55380,-8.489318074754406,-36.23354667569112,cachoeirinha,PE
59010,-5.771795730509506,-35.20015838620234,natal,RN
98338,-27.90788467169285,-53.1154413883605,novo barreiro,RS
95020,-29.168735775727946,-51.1777546288589,caxias do sul,RS
34007,-20.063681956794817,-43.98005447290164,nova lima,MG
36773,-21.38919061043748,-42.71084249613317,cataguases,MG
6385,-23.537385,-46.84131,carapicuiba,SP
65580,-2.761147472182383,-42.27093034215665,tutoia,MA
5850,-23.661665832361933,-46.755638481129886,sao paulo,SP
17514,-22.18291731818392,-49.91406583219472,marília,SP
8230,-23.53096960228512,-46.45373817335087,são paulo,SP
97970,-28.13497999636827,-55.02904903524179,roque gonzales,RS
14807,-21.81356435575509,-48.16934244448704,araraquara,SP
40255,-12.976904064112192,-38.50053477615558,salvador,BA
89224,-26.270287880642748,-48.808945101598034,joinville,SC
18078,-23.45689026810552,-47.48053454495359,sorocaba,SP
44008,-12.255139655288811,-38.98338540966008,feira de santana,BA
38295,-19.55193796687426,-50.57737443655045,limeira do oeste,MG
11025,-23.96868638467313,-46.312605566189646,santos,SP
88509,-27.81860625291951,-50.31316050532001,lages,SC
26180,-22.708305743072163,-43.3435107291979,belford roxo,RJ
57057,-9.630819650008688,-35.744313305441715,maceio,AL
30140,-19.930370541779617,-43.93552864585376,belo horizonte,MG
85802,-24.964842434935512,-53.46019314363205,cascavel,PR
69311,2.8077919556549684,-60.71667206264727,boa vista,RR
4018,-23.580442456287145,-46.64301034347044,são paulo,SP
45658,-14.77407813336036,-39.05787237112589,ilheus,BA
57210,-10.406839217729472,-36.433732612908194,piaçabuçu,AL
41502,-12.900509535866084,-38.35097401855142,salvador,BA
3475,-23.57799258090484,-46.51277047446476,sao paulo,SP
39370,-17.23443612359883,-44.43958294074205,jequitai,MG
83005,-25.544267228918404,-49.19598271108973,sao jose dos pinhais,PR
27253,-22.518116161809687,-44.09382025243804,volta redonda,RJ
62800,-4.52788865952523,-37.70024419785757,aracati,CE
13283,-23.01273735498297,-46.9797520649489,vinhedo,SP
68038,-2.431961999999997,-54.75406725,santarem,PA
25615,-22.49429159832071,-43.15898385792938,petropolis,RJ
49945,-10.348940716804623,-36.88793477169786,são francisco,SE
90040,-30.040975655288808,-51.20916297267575,porto alegre,RS
3586,-23.55723509186912,-46.48544497085808,sao paulo,SP
74680,-16.612113013804404,-49.21084905582335,goiânia,GO
6540,-23.45161281923061,-46.88320183780821,santana de parnaiba,SP
19360,-21.979035389296406,-51.66062175700592,santo anastacio,SP
36031,-21.8020962660772,-43.34347489021503,juiz de fora,MG
12929,-22.936817147931222,-46.51433127254891,braganca paulista,SP
21540,-22.85878788119494,-43.341191622099785,rio de janeiro,RJ
15828,-21.086079701442387,-48.80181309784698,palmares paulista,SP
8474,-23.57974230030584,-46.40358289355993,sao paulo,SP
15053,-20.758046233308733,-49.36980316802435,sao jose do rio preto,SP
66830,-1.3621638917709271,-48.43544384886612,belem,PA
18604,-22.868886547090067,-48.42818123198219,botucatu,SP
15385,-20.43165289814756,-51.33314855092622,ilha solteira,SP
32670,-19.950874868168945,-44.16368727921402,betim,MG
85818,-24.959250369040763,-53.41342536904077,cascavel,PR
5785,-23.62685643075192,-46.76810368067979,são paulo,SP
35661,-19.864014719256723,-44.61713675976699,pará de minas,MG
65740,-4.749745665130596,-44.94428473195086,pocao de pedras,MA
30421,-19.928225325841066,-43.97453262960936,belo horizonte,MG
3812,-23.492559953329224,-46.46692965131912,são paulo,SP
21920,-22.797271236193648,-43.19895795406544,rio de janeiro,RJ
28740,-22.07634753552045,-41.86903485180237,conceição de macabu,RJ
13565,-21.969376473950696,-47.89086773875321,são carlos,SP
9321,-23.64873311627915,-46.43760530267176,maua,SP
34590,-19.88348562479722,-43.86199572847843,sabara,MG
6142,-23.5710273341796,-46.79553435553122,osasco,SP
70764,-15.7451715,-47.89261800000001,brasilia,DF
1152,-23.53064571856428,-46.65500291243004,sao paulo,SP
48860,-10.975686621839678,-39.62329629662467,queimadas,BA
5074,-23.51958112406944,-46.70354413933286,sao paulo,SP
13304,-23.26667720566677,-47.26563277073124,itu,SP
41830,-12.999849065320038,-38.45545266713372,salvador,BA
38610,-16.365308557113472,-46.89231352146061,unai,MG
9771,-23.701281590590163,-46.55010217270726,são bernardo do campo,SP
38190,-19.87313290601124,-47.444918697613154,sacramento,MG
64023,-5.129941582453923,-42.7916207483552,teresina,PI
20530,-22.932211861503845,-43.24891905467712,rio de janeiro,RJ
6329,-23.54179031026127,-46.8234422441204,carapicuíba,SP
39402,-16.730255999999947,-43.84071349999997,montes claros,MG
29124,-20.44327672994268,-40.34235140054424,vila velha,ES
23071,-22.88546341993187,-43.58015242492354,rio de janeiro,RJ
2311,-23.46977913765944,-46.60152069983839,sao paulo,SP
38700,-18.596744933464187,-46.52595708157878,patos de minas,MG
35588,-20.29345249656957,-45.53197090897768,arcos,MG
39630,-16.805285536233004,-42.33943368425529,virgem da lapa,MG
88650,-27.98930988810526,-49.587494758888944,urubici,SC
6150,-23.56992436770323,-46.80696766037228,osasco,SP
3289,-23.595281873997315,-46.52992614570952,sao paulo,SP
88102,-27.59648011369334,-48.61542972273866,sao jose,SC
23058,-22.91804317995221,-43.62066838496415,rio de janeiro,RJ
85857,-25.528391988899028,-54.55001303569996,foz do iguacu,PR
65665,-6.497441177830325,-43.699127862595326,sao joao dos patos,MA
3351,-23.571766495187703,-46.56892709106005,sao paulo,SP
13253,-23.00490003151532,-46.82490685289315,itatiba,SP
36020,-21.77721402041905,-43.3306817584635,juiz de fora,MG
68515,-6.069395925396325,-50.06886207024297,parauapebas,PA
14955,-21.6264417033306,-49.07611200498849,borborema,SP
90840,-30.07572933800088,-51.222890016828565,porto alegre,RS
25520,-22.80408167633969,-43.37170869745194,são joão de meriti,RJ
12515,-22.803794155451023,-45.199156719985695,guaratingueta,SP
87013,-23.420912969965908,-51.94571889385287,maringá,PR
44065,-12.2344424012208,-38.93679303582645,feira de santana,BA
28640,-21.9400736251758,-42.60390278859909,carmo,RJ
32183,-19.85173216253036,-44.03466657063523,contagem,MG
11430,-23.99683682292688,-46.28378132653356,guarujá,SP
6542,-23.47817262414296,-46.86001102557585,santana de parnaiba,SP
26373,-22.74825364332133,-43.62042617263547,queimados,RJ
78435,-13.451681168267992,-56.72192200385536,sao jose do rio claro,MT
13566,-22.00053462778331,-47.897202368382,sao carlos,SP
95190,-28.970095160567134,-51.065157481701405,sao marcos,RS
78580,-9.880405446199871,-56.089160461995306,alta floresta,MT
8341,-23.597248169859764,-46.45485973841536,sao paulo,SP
66095,-1.4287538648507232,-48.46035727728077,belem,PA
5175,-23.47821056062688,-46.73581485635291,são paulo,SP
37540,-22.25748881333146,-45.70210004879473,santa rita do sapucai,MG
9130,-23.67479921011016,-46.5127191401696,santo andre,SP
2724,-23.49878207216227,-46.68192050805007,sao paulo,SP
46810,-12.084338915926883,-41.09722885801718,utinga,BA
7990,-23.28132032283857,-46.73922674551622,francisco morato,SP
94930,-29.933960227297653,-51.12117460615228,cachoeirinha,RS
13272,-22.947232147492983,-47.01507162936488,valinhos,SP
23950,-23.00255104267698,-44.47787717366468,angra dos reis,RJ
22230,-22.94004721548119,-43.17918450707691,rio de janeiro,RJ
57035,-9.65584150375091,-35.70823333236194,maceio,AL
53300,-8.006022599396044,-34.87224803849715,olinda,PE
78890,-12.5506087913214,-55.72207621972724,sorriso,MT
55385,-8.661090340210933,-36.323467348093104,lajedo,PE
95770,-29.45231716772095,-51.30486219181393,feliz,RS
13173,-22.798966184442865,-47.27247619359101,sumare,SP
78890,-12.541706581597763,-55.72442748833752,sorriso,MT
4823,-23.72423069969416,-46.69626999708581,sao paulo,SP
5122,-23.506864554532893,-46.73463098834324,são paulo,SP
13630,-21.98582220520186,-47.42469764331842,pirassununga,SP
78600,-15.876769999999963,-52.31172999999996,barra do garcas,MT
78556,-11.864301167586056,-55.51818407152073,sinop,MT
15015,-20.82101285656377,-49.38350578255872,sao jose do rio preto,SP
32143,-19.908313622225297,-44.034115782085685,contagem,MG
14801,-21.79531884941867,-48.17650908318663,araraquara,SP
15110,-20.79968093633857,-49.2222341335769,guapiacu,SP
3309,-23.54901294809284,-46.56178691548848,sao paulo,SP
40050,-12.97334014809092,-38.501025240454574,salvador,BA
3044,-23.55192832889949,-46.61893490383172,sao paulo,SP
8472,-23.56759285974205,-46.41024789644584,sao paulo,SP
38400,-18.922960571469783,-48.27827023688613,uberlandia,MG
85950,-24.28641973012542,-53.84017395459689,palotina,PR
15040,-20.797737266932582,-49.41306980079776,sao jose do rio preto,SP
90420,-30.03454081320336,-51.20004847807144,porto alegre,RS
21620,-22.8364365760525,-43.40789535546825,rio de janeiro,RJ
65077,-2.498084477638759,-44.30965924744637,sao luis,MA
4865,-23.786584245799823,-46.71408975437162,sao paulo,SP
11680,-23.405319348998628,-45.01538793968725,ubatuba,SP
17190,-21.8897212882484,-49.22675065455604,reginopolis,SP
5331,-23.5429094074384,-46.74670189454088,são paulo,SP
17519,-22.23285681742517,-49.942040496058645,marilia,SP
39804,-17.862648807997036,-41.52384140734532,teofilo otoni,MG
16075,-21.18358444524255,-50.45329045464101,aracatuba,SP
95900,-29.45163352716359,-51.97493630981741,lajeado,RS
95054,-29.16121060962628,-51.16048273592367,caxias do sul,RS
79680,-20.440720967624376,-52.873156791543714,agua clara,MS
78125,-15.654131967002332,-56.12399490123929,varzea grande,MT
2443,-23.471002791563265,-46.6489630896474,sao paulo,SP
50721,-8.059828939088234,-34.93196424879,recife,PE
14801,-21.793005476551063,-48.18855211816077,araraquara,SP
14900,-21.590097575212145,-48.81725458204894,itapolis,SP
7910,-23.27647699142172,-46.745836694479095,francisco morato,SP
12517,-22.80449220082703,-45.17981945008872,guaratingueta,SP
7210,-23.46275924605997,-46.44254374360796,guarulhos,SP
94510,-30.05683648473228,-51.07561628388644,viamao,RS
15130,-20.826515641408164,-49.49059962151036,mirassol,SP
12010,-23.02904803000483,-45.55976340394741,taubate,SP
11360,-23.948425722005176,-46.39865403565384,sao vicente,SP
96880,-29.719565008114262,-52.503770304404654,vera cruz,RS
69035,-3.10137779877663,-60.06635686733222,manaus,AM
3568,-23.54235919233657,-46.48632876810551,sao paulo,SP
18087,-23.45289776118671,-47.38087114079536,sorocaba,SP
1552,-23.571146043020363,-46.61127132514857,sao paulo,SP
15040,-20.797725759026807,-49.4174910087606,sao jose do rio preto,SP
35540,-20.70548180584852,-44.83285874022999,oliveira,MG
11421,-24.01459861143173,-46.28680860061169,guaruja,SP
95555,-29.75905416613968,-50.01628591567527,capao da canoa,RS
5427,-23.562881360811343,-46.6965605111085,sao paulo,SP
96201,-32.03883466942888,-52.08474721858853,rio grande,RS
12460,-22.73825970632356,-45.59224056005305,campos do jordao,SP
23045,-22.908106032110208,-43.566063722828616,rio de janeiro,RJ
4777,-23.696043904524203,-46.69880525728547,sao paulo,SP
21221,-22.846697214813364,-43.306902325552606,rio de janeiro,RJ
5616,-23.590599506520864,-46.71895450790584,sao paulo,SP
2871,-23.4642825,-46.67507099999999,sao paulo,SP
39804,-17.86410240851731,-41.52096698988164,teofilo otoni,MG
11432,-23.990300161261427,-46.28019857729816,guaruja,SP
